,SAC,DDPG,TRPO,PPO
0,5453.35595703125,962.286376953125,1031.2965087890625,3384.11279296875
1,4988.51513671875,1771.089111328125,961.6639404296875,2358.687744140625
2,4617.7353515625,545.9071044921875,695.7306518554688,1624.720947265625
3,3955.179931640625,906.0159912109375,1817.826416015625,4151.1806640625
4,4135.48876953125,1553.9293212890625,939.6017456054688,1699.5447998046875
