,SAC,DDPG,TRPO,PPO
0,6810.56103515625,69.83014678955078,678.0094604492188,4593.53564453125
1,5928.97705078125,210.948974609375,633.7169189453125,4870.60791015625
2,4661.89990234375,222.63218688964844,520.2240600585938,3930.109619140625
3,6434.16064453125,294.1143798828125,521.9977416992188,1996.6751708984375
4,5954.810546875,218.0301513671875,597.6829223632812,4025.08251953125
