,SAC,DDPG,TRPO,PPO
0,6411.2998046875,224.18983459472656,676.3843383789062,1653.4835205078125
1,5016.31396484375,75.87619018554688,527.434326171875,4492.29296875
2,5964.146484375,75.61410522460938,718.3308715820312,1086.176513671875
3,6347.8125,159.49977111816406,633.201904296875,5011.92578125
4,6265.20263671875,66.47593688964844,607.7549438476562,1741.0927734375
