,PPO,SAC,DDPG,TRPO
0,3040.01220703125,1512.7093505859375,799.888916015625,923.3842163085938
1,3426.944580078125,1265.3504638671875,689.4818115234375,2791.30859375
2,1486.3663330078125,2243.8662109375,1856.5164794921875,230.4213409423828
3,1657.89453125,3462.343017578125,1714.78955078125,2100.42626953125
4,2957.767333984375,2190.7587890625,868.4493408203125,639.9705200195312
