,PPO,SAC,DDPG,TRPO
0,3719.04052734375,3343.71728515625,1035.80078125,1145.634033203125
1,1326.8387451171875,3220.490234375,1018.989501953125,2531.196533203125
2,2215.518798828125,3350.16455078125,351.0684814453125,791.4904174804688
3,4102.66064453125,3604.337158203125,700.6964721679688,626.2788696289062
4,3036.806884765625,2032.2669677734375,656.2611694335938,1769.9305419921875
