,0.7777777777777777,0.0,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.6666666666666666,0.2222222222222222,1.0,0.8888888888888888,0.5555555555555556
0,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
1,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
2,12.5,12.5,12.5,12.5,10.0,12.5,12.5,12.5,12.5,12.5
3,12.5,12.5,12.5,12.5,12.5,12.5,5.0,12.5,12.5,12.5
4,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
6,12.5,12.5,12.5,12.5,2.5,12.5,12.5,12.5,12.5,12.5
7,12.5,12.5,12.5,12.5,12.5,5.0,12.5,12.5,12.5,2.5
8,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
9,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,5.0,12.5
10,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
11,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
12,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
13,12.5,12.5,12.5,5.0,12.5,10.0,12.5,12.5,12.5,12.5
14,12.5,12.5,10.0,12.5,12.5,12.5,12.5,12.5,12.5,12.5
15,12.5,12.5,12.5,5.0,12.5,12.5,12.5,12.5,12.5,12.5
16,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
17,12.5,12.5,5.0,12.5,12.5,12.5,12.5,12.5,12.5,12.5
18,5.0,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
19,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
20,5.0,12.5,12.5,12.5,12.5,12.5,12.5,5.0,12.5,12.5
21,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
22,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
23,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,5.0
24,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,2.5,12.5
25,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,5.0,12.5
26,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
27,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
28,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,10.0
29,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
30,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
31,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,5.0
32,12.5,10.0,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
33,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
34,12.5,12.5,12.5,5.0,12.5,12.5,12.5,12.5,12.5,12.5
35,12.5,12.5,12.5,12.5,5.0,12.5,12.5,12.5,12.5,12.5
36,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
37,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
38,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
39,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
40,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
41,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,10.0
42,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
43,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
44,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
45,12.5,12.5,12.5,12.5,5.0,12.5,12.5,10.0,12.5,12.5
46,12.5,12.5,12.5,2.5,12.5,12.5,12.5,12.5,12.5,12.5
47,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
48,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,2.5,12.5
49,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
50,12.5,12.5,12.5,12.5,12.5,10.0,12.5,12.5,12.5,12.5
51,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
52,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
53,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
54,12.5,10.0,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
55,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
56,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
57,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
58,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
59,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
60,12.5,12.5,5.0,12.5,12.5,12.5,12.5,12.5,12.5,12.5
61,12.5,12.5,12.5,12.5,12.5,7.5,12.5,12.5,12.5,12.5
62,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
63,2.5,12.5,12.5,12.5,12.5,12.5,5.0,12.5,12.5,12.5
64,2.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
65,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
66,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,2.5,12.5
67,12.5,12.5,12.5,12.5,12.5,12.5,12.5,5.0,5.0,12.5
68,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
69,12.5,12.5,12.5,12.5,12.5,12.5,10.0,12.5,12.5,12.5
70,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
71,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,7.5
72,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
73,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,5.0
74,5.0,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
75,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,10.0,12.5
76,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
77,12.5,12.5,12.5,12.5,12.5,12.5,7.5,12.5,12.5,12.5
78,5.0,12.5,12.5,12.5,12.5,12.5,12.5,12.5,5.0,12.5
79,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
80,12.5,12.5,12.5,12.5,12.5,12.5,5.0,12.5,12.5,12.5
81,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,10.0,12.5
82,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
83,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
84,12.5,12.5,12.5,12.5,10.0,7.5,12.5,12.5,12.5,12.5
85,12.5,5.0,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
86,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
87,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,2.5,12.5
88,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
89,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
90,12.5,12.5,12.5,12.5,2.5,12.5,5.0,12.5,12.5,12.5
91,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
92,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
93,12.5,5.0,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
94,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
95,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
96,12.5,12.5,12.5,12.5,12.5,12.5,2.5,12.5,12.5,12.5
97,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,5.0
98,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
99,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
100,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
101,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
102,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
103,12.5,12.5,12.5,7.5,12.5,12.5,12.5,12.5,12.5,12.5
104,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
105,12.5,12.5,12.5,10.0,12.5,12.5,12.5,12.5,12.5,12.5
106,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
107,5.0,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
108,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
109,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
110,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,5.0
111,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
112,7.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
113,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
114,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
115,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
116,12.5,12.5,12.5,12.5,12.5,5.0,12.5,12.5,12.5,12.5
117,12.5,12.5,12.5,12.5,12.5,12.5,2.5,12.5,12.5,12.5
118,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
119,12.5,12.5,2.5,12.5,12.5,12.5,12.5,2.5,12.5,12.5
120,12.5,2.5,12.5,12.5,12.5,12.5,10.0,12.5,12.5,12.5
121,12.5,12.5,12.5,12.5,12.5,12.5,12.5,2.5,12.5,12.5
122,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
123,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
124,12.5,12.5,5.0,12.5,12.5,12.5,12.5,12.5,12.5,12.5
125,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
126,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,2.5,12.5
127,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
128,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
129,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
130,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
131,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
132,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
133,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
134,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
135,12.5,12.5,12.5,12.5,12.5,12.5,12.5,2.5,12.5,12.5
136,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
137,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
138,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,10.0
139,12.5,12.5,12.5,12.5,12.5,2.5,12.5,12.5,12.5,12.5
140,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
141,10.0,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
142,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
143,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,2.5,12.5
144,12.5,12.5,12.5,12.5,12.5,12.5,12.5,5.0,12.5,12.5
145,12.5,12.5,12.5,12.5,12.5,12.5,12.5,2.5,12.5,12.5
146,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
147,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
148,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
149,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,2.5
150,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
151,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
152,12.5,12.5,12.5,5.0,12.5,12.5,12.5,12.5,12.5,12.5
153,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
154,12.5,12.5,12.5,12.5,7.5,12.5,12.5,12.5,2.5,12.5
155,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
156,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
157,2.5,12.5,5.0,12.5,12.5,12.5,12.5,12.5,12.5,12.5
158,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
159,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
160,12.5,12.5,12.5,12.5,2.5,12.5,2.5,12.5,12.5,12.5
161,12.5,12.5,5.0,12.5,12.5,12.5,12.5,12.5,12.5,12.5
162,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
