36,12.5,12.5,10.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5
37,12.5,12.5,12.5,12.5,10.0,10.0,10.0,10.0,10.0,10.0
38,12.5,12.5,12.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0
39,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
40,12.5,12.5,12.5,10.0,10.0,7.5,7.5,7.5,7.5,7.5
41,12.5,12.5,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0
42,12.5,12.5,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0
43,12.5,12.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
44,12.5,12.5,12.5,10.0,7.5,7.5,5.0,5.0,5.0,5.0
45,12.5,12.5,12.5,10.0,7.5,7.5,7.5,7.5,7.5,7.5
46,12.5,12.5,12.5,12.5,10.0,10.0,5.0,5.0,5.0,5.0
47,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
48,12.5,12.5,12.5,12.5,10.0,10.0,10.0,10.0,10.0,10.0
49,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
50,12.5,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
51,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
52,12.5,12.5,12.5,10.0,10.0,7.5,7.5,7.5,7.5,7.5
53,12.5,7.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
54,12.5,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
55,12.5,12.5,10.0,7.5,7.5,7.5,5.0,5.0,5.0,5.0
56,12.5,10.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
57,12.5,10.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
58,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
59,12.5,12.5,12.5,10.0,7.5,7.5,7.5,7.5,7.5,7.5
60,12.5,10.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5
61,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
62,12.5,12.5,10.0,7.5,5.0,5.0,5.0,5.0,5.0,5.0
63,10.0,12.5,12.5,12.5,12.5,12.5,12.5,10.0,10.0,10.0
64,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
65,12.5,12.5,12.5,12.5,10.0,10.0,10.0,10.0,10.0,10.0
66,12.5,12.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
67,12.5,12.5,12.5,10.0,10.0,10.0,5.0,5.0,5.0,5.0
68,12.5,12.5,12.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0
69,12.5,12.5,10.0,7.5,5.0,5.0,5.0,5.0,5.0,5.0
70,12.5,12.5,12.5,12.5,7.5,7.5,7.5,7.5,7.5,7.5
71,12.5,7.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
72,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
73,12.5,12.5,12.5,10.0,10.0,7.5,7.5,7.5,7.5,7.5
74,12.5,10.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
75,12.5,12.5,10.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5
76,12.5,12.5,10.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5
77,12.5,12.5,12.5,10.0,10.0,5.0,5.0,5.0,5.0,5.0
78,12.5,12.5,12.5,12.5,12.5,10.0,10.0,10.0,10.0,10.0
79,12.5,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
80,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
81,12.5,7.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
82,12.5,12.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
83,12.5,12.5,12.5,12.5,10.0,10.0,10.0,10.0,10.0,10.0
84,12.5,12.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
85,12.5,7.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
86,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
87,12.5,12.5,12.5,10.0,7.5,7.5,7.5,7.5,7.5,7.5
88,12.5,12.5,12.5,10.0,10.0,10.0,5.0,5.0,5.0,5.0
89,12.5,12.5,10.0,10.0,10.0,10.0,7.5,7.5,7.5,7.5
90,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
91,12.5,12.5,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
92,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
93,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,10.0,10.0
94,12.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
95,12.5,12.5,10.0,7.5,5.0,5.0,5.0,5.0,5.0,5.0
96,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
97,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
98,12.5,10.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
99,12.5,12.5,10.0,7.5,5.0,5.0,5.0,5.0,5.0,5.0
100,12.5,12.5,12.5,12.5,10.0,10.0,10.0,7.5,7.5,7.5
101,12.5,12.5,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0
102,12.5,12.5,10.0,7.5,5.0,5.0,5.0,5.0,5.0,5.0
103,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
104,12.5,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
105,12.5,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
106,12.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
107,12.5,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
108,12.5,12.5,7.5,7.5,7.5,5.0,5.0,5.0,5.0,5.0
109,12.5,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
110,12.5,12.5,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0
111,12.5,12.5,12.5,12.5,10.0,10.0,10.0,10.0,10.0,10.0
112,12.5,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
113,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
114,12.5,12.5,12.5,12.5,12.5,10.0,10.0,10.0,7.5,7.5
115,12.5,12.5,12.5,12.5,10.0,10.0,10.0,10.0,10.0,10.0
116,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
117,12.5,12.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
118,12.5,12.5,12.5,10.0,10.0,7.5,7.5,7.5,7.5,7.5
119,12.5,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
120,12.5,10.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
121,12.5,12.5,12.5,12.5,12.5,12.5,12.5,10.0,10.0,10.0
122,12.5,12.5,12.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
123,12.5,12.5,12.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
124,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
125,12.5,12.5,12.5,10.0,7.5,7.5,7.5,7.5,7.5,7.5
126,12.5,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
127,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
128,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
129,12.5,12.5,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0
130,12.5,12.5,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0
131,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
132,12.5,12.5,12.5,12.5,12.5,10.0,10.0,10.0,7.5,7.5
133,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
134,12.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
135,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
136,12.5,12.5,12.5,12.5,12.5,12.5,12.5,10.0,10.0,10.0
137,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
138,12.5,12.5,12.5,12.5,12.5,10.0,7.5,7.5,7.5,7.5
139,12.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
140,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
141,12.5,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
142,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
143,12.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
144,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
145,5.0,12.5,12.5,10.0,7.5,5.0,5.0,5.0,5.0,5.0
146,12.5,12.5,12.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0
147,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
148,12.5,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
149,12.5,12.5,12.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
150,12.5,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
151,12.5,12.5,12.5,12.5,12.5,10.0,7.5,5.0,5.0,5.0
152,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
153,12.5,12.5,7.5,7.5,7.5,5.0,5.0,5.0,5.0,5.0
154,12.5,12.5,12.5,10.0,7.5,7.5,7.5,7.5,7.5,7.5
155,12.5,12.5,10.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5
156,12.5,12.5,10.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5
157,12.5,12.5,10.0,7.5,7.5,7.5,5.0,5.0,5.0,5.0
158,12.5,7.5,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5
159,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
160,12.5,10.0,10.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5
161,12.5,12.5,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0
162,12.5,12.5,10.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5
163,12.5,12.5,12.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0
164,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
165,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
166,12.5,12.5,10.0,10.0,10.0,10.0,7.5,7.5,7.5,7.5
167,12.5,12.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
168,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
169,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
170,12.5,12.5,12.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0
171,12.5,12.5,7.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0
172,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
173,12.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
174,12.5,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
175,12.5,12.5,10.0,7.5,5.0,5.0,5.0,5.0,5.0,5.0
176,12.5,12.5,12.5,10.0,10.0,5.0,5.0,5.0,5.0,5.0
177,12.5,12.5,10.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5
178,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
179,12.5,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
180,12.5,12.5,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0
181,12.5,12.5,12.5,12.5,7.5,7.5,7.5,7.5,7.5,7.5
182,12.5,10.0,10.0,10.0,7.5,7.5,7.5,7.5,7.5,7.5
183,12.5,12.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
184,12.5,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
185,12.5,12.5,12.5,10.0,10.0,5.0,5.0,5.0,5.0,5.0
186,12.5,12.5,10.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5
187,12.5,10.0,10.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5
188,12.5,12.5,10.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5
189,12.5,12.5,7.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0
190,12.5,10.0,10.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5
191,12.5,12.5,12.5,10.0,5.0,5.0,5.0,5.0,5.0,5.0
192,12.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
193,12.5,12.5,10.0,10.0,7.5,7.5,7.5,7.5,7.5,7.5
194,12.5,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
195,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
196,12.5,12.5,12.5,10.0,7.5,5.0,5.0,5.0,5.0,5.0
197,12.5,12.5,12.5,12.5,10.0,10.0,10.0,10.0,10.0,10.0
198,12.5,12.5,12.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0
199,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
200,12.5,12.5,10.0,7.5,5.0,5.0,5.0,5.0,5.0,5.0
201,12.5,12.5,12.5,10.0,10.0,7.5,7.5,7.5,7.5,7.5
202,12.5,12.5,10.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5
203,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
204,12.5,12.5,12.5,12.5,10.0,10.0,7.5,7.5,7.5,7.5
205,12.5,12.5,12.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
206,12.5,12.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
207,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
208,12.5,10.0,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
209,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
210,12.5,12.5,12.5,12.5,12.5,10.0,10.0,10.0,10.0,10.0
211,12.5,12.5,12.5,10.0,7.5,5.0,5.0,5.0,5.0,5.0
212,12.5,12.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
213,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
214,12.5,12.5,10.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5
215,12.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
216,12.5,12.5,12.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
217,12.5,12.5,12.5,12.5,10.0,7.5,7.5,7.5,7.5,7.5
218,12.5,12.5,12.5,12.5,12.5,12.5,12.5,10.0,10.0,10.0
219,12.5,12.5,7.5,7.5,7.5,7.5,5.0,5.0,5.0,5.0
220,12.5,12.5,7.5,7.5,7.5,5.0,5.0,5.0,5.0,5.0
221,12.5,10.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
222,12.5,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
223,12.5,12.5,10.0,7.5,5.0,5.0,5.0,5.0,5.0,5.0
224,12.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
225,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
226,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
227,12.5,12.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
228,12.5,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
229,12.5,12.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
230,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
231,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
232,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
233,12.5,12.5,12.5,7.5,7.5,5.0,5.0,5.0,5.0,5.0
234,12.5,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
235,12.5,12.5,10.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5
236,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
237,12.5,12.5,12.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
238,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
239,12.5,12.5,12.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0
240,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
241,12.5,12.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
242,12.5,12.5,12.5,12.5,10.0,10.0,10.0,10.0,10.0,10.0
243,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
244,12.5,12.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
245,12.5,12.5,12.5,10.0,10.0,10.0,5.0,5.0,5.0,5.0
246,12.5,10.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
247,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
248,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
249,12.5,12.5,12.5,12.5,12.5,12.5,10.0,10.0,7.5,7.5
250,12.5,12.5,12.5,10.0,7.5,7.5,7.5,7.5,7.5,7.5
251,12.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
252,12.5,12.5,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
253,12.5,12.5,12.5,12.5,12.5,10.0,10.0,10.0,10.0,10.0
254,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
255,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
256,12.5,10.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
257,12.5,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
258,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
259,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,10.0,10.0
260,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
261,12.5,12.5,10.0,7.5,7.5,5.0,5.0,5.0,5.0,5.0
262,12.5,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
263,12.5,12.5,12.5,10.0,10.0,10.0,7.5,7.5,7.5,7.5
264,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
265,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
266,12.5,12.5,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0
267,12.5,12.5,12.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0
268,12.5,12.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
269,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
270,12.5,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
271,12.5,12.5,10.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5
272,12.5,10.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
273,12.5,12.5,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0
274,12.5,12.5,12.5,12.5,7.5,7.5,7.5,7.5,7.5,7.5
275,12.5,12.5,12.5,12.5,12.5,12.5,7.5,7.5,7.5,7.5
276,12.5,12.5,10.0,10.0,10.0,10.0,7.5,7.5,7.5,7.5
277,12.5,12.5,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
278,12.5,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
279,12.5,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
280,12.5,12.5,10.0,10.0,7.5,7.5,7.5,7.5,7.5,7.5
281,12.5,10.0,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
282,12.5,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
283,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
284,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
285,12.5,12.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
286,12.5,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
287,12.5,12.5,12.5,10.0,7.5,7.5,7.5,7.5,7.5,7.5
288,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
289,12.5,10.0,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
290,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
291,12.5,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
292,12.5,12.5,10.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5
293,12.5,12.5,10.0,10.0,10.0,10.0,10.0,7.5,7.5,7.5
294,12.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
295,12.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
296,12.5,12.5,10.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5
297,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
298,12.5,12.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
299,12.5,12.5,12.5,12.5,10.0,10.0,10.0,10.0,10.0,10.0
300,12.5,12.5,12.5,10.0,10.0,7.5,7.5,7.5,7.5,7.5
301,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
302,12.5,12.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
303,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
304,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
305,12.5,12.5,12.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0
306,12.5,12.5,12.5,12.5,10.0,10.0,7.5,7.5,5.0,5.0
307,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
308,12.5,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
309,12.5,12.5,10.0,7.5,5.0,5.0,5.0,5.0,5.0,5.0
310,12.5,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
311,12.5,12.5,12.5,12.5,12.5,12.5,12.5,10.0,10.0,10.0
312,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
313,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
314,12.5,12.5,12.5,12.5,10.0,10.0,10.0,10.0,10.0,10.0
315,12.5,12.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
316,12.5,12.5,12.5,12.5,10.0,10.0,10.0,10.0,10.0,10.0
317,5.0,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
318,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
319,12.5,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
320,12.5,12.5,12.5,10.0,10.0,7.5,7.5,7.5,7.5,7.5
321,12.5,12.5,12.5,10.0,7.5,7.5,7.5,5.0,5.0,5.0
322,12.5,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
323,12.5,12.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
324,12.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
325,12.5,12.5,12.5,12.5,10.0,7.5,7.5,7.5,7.5,7.5
326,12.5,12.5,12.5,10.0,10.0,10.0,10.0,7.5,7.5,7.5
327,12.5,12.5,12.5,12.5,12.5,10.0,10.0,10.0,10.0,10.0
328,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
329,12.5,10.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
330,12.5,12.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
